nome,texto,data_post,palavra_chave,is_palavrao,cidade,sentiment,id_ref
@bahiassp," Forças da Segurança da Bahia e de São Paulo prendem, durante operação integrada, o 9 de Copas do Baralho do Crime. Nailton Almeida dos Santos foi encontrado na cidade paulista de Guarulhos. Leia mais: https://abrir.link/EDJeV",2024-11-05 20:11:11,seguranca,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24643
@mariasoles94126,CADEIA DE 17 ANOS NESSES AÍ POR TENTATIVA DE GOLPE CONTRA O GOVERNO DE SÃO PAULO,2024-11-05 20:05:22,golpe,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24644
@bnews_oficial, '9 de Copas': Líder do BDM na Bahia é preso durante operação policial em São Paulo #policia #bnews,2024-11-05 20:02:57,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24645
@mariasoles94126,"Parabens Tarcisio
Esses dai tb deveriam pegar 17 anos de cadeia por tentar dar ""golpe"" contra o governo de São Paulo",2024-11-05 19:57:20,golpe,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24646
@Prmalaoficial,A polícia de São Paulo não percebeu dezenas de palmeirenses atravessarem a cidade armados com barras de ferro para emboscar e matar torcedores do Cruzeiro em uma rodovia. Não reparar uma cabeça de porco é o de menos.,2024-11-05 19:49:34,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24647
@Norivalrockjr,"Obrigado Governador. Ano que vem retorno ao Estado de São Paulo, e essa decisão e por conta deste aumento na segurança e da grande atuação da Gloriosa Polícia militar. Parabéns 
@DerriteSP",2024-11-05 19:48:47,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24648
@saleimaleico,"Bolsonaro venceu em 16 capitais, enquanto Lula levou 11; veja comparativo por região Jair Bolsonaro venceu em três das quatro capitais do sudeste: Belo Horizonte, 54,25%; Rio de Janeiro, 52,66%; Vitória, 54,70%. Em São Paulo, Lula levou a vantagem 53,54%.
https://g1.globo.com/politica/eleicoes/2022/eleicao-em-numeros/noticia/2022/10/31/bolsonaro-venceu-em-16-capitais-enquanto-lula-levou-11-veja-comparativo-por-regiao.ghtml…",2024-11-05 19:46:32,,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24745
@PMESP,"Traficante é preso portando rádio comunicador em Santos/SP
Confira: https://x.gd/FvD5q",2024-11-05 19:45:33,,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24746
@lucaaasc_,"Deus abençoe a grande PM de São Paulo, a pior polícia do Brasil e a mais preguiçosa também",2024-11-05 19:45:17,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24747
@saleimaleico,"Bolsonaro venceu em 16 capitais, enquanto Lula levou 11; veja comparativo por região
Jair Bolsonaro venceu em três das quatro capitais do sudeste: Belo Horizonte, 54,25%; Rio de Janeiro, 52,66%; Vitória, 54,70%. Em São Paulo, Lula levou a vantagem 53,54%.",2024-11-05 19:44:50,,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24748
@saleimaleico,"Sudeste
Jair Bolsonaro venceu em três das quatro capitais do sudeste: Belo Horizonte, com 54,25%; Rio de Janeiro, com 52,66%; e Vitória, com 54,70%. Em São Paulo, Lula levou a vantagem com 53,54%.",2024-11-05 19:41:30,,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24749
@PMESP,"Dupla é presa por tráfico de drogas em Embu das Artes/SP
Confira: https://x.gd/Yi2Xm",2024-11-05 19:31:04,,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24750
@PapaiMauricio,"Borracha no lombo deles!
Parabéns a Polícia Militar de São Paulo.!",2024-11-05 19:27:32,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24751
@gfpratscher,"no estado de Sao paulo quem é responsável por revista, segurança etc em dia de jogo é a PM, nem se o corinthians quisesse poderia colocar gente mais capacidade no lugar",2024-11-05 19:25:58,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24752
@papini_antonio,"Este vídeo, compartilhado pelo
@nopontodofato
, traz uma importante lição aos amigos de Direita: parem de babar ovo da polícia .  São funças,  São agentes do Estado e, como tal, menosprezam o cidadão, principalmente quando este faz o trabalho que deveria ser deles. Aliás, já",2024-11-05 19:17:51,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24753
@Nada2323232323,"Nanico é o qi do povo de São Paulo, elegendo Nunes bandido. Dito isso, está certa mesmo em criticar esses tipos de torcedores.",2024-11-05 19:10:29,bandido,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24754
@Metropoles," Três agentes da Polícia Civil de São Paulo acusados de vender 400 quilos de cocaína ao Primeiro Comando da Capital (PCC) retornaram à ativa depois de 1 ano e 7 meses de afastamento preventivo. Nesse período, enquanto respondiam a processo na Justiça Federal, os policiais Artur",2024-11-05 19:07:36,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24755
@tekinha1000,"São governados pelo PT, então não devem ter problemas de saúde pública, educação e segurança. Devem viver no paraíso, então pq tantos saem de lá e vem para São Paulo em busca de uma vida melhor.",2024-11-05 19:05:51,seguranca,False,São Paulo,positive,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24756
@metrosp_oficial,"Oi Rodrigo, a estação tem dois terminais próximos. O que fica abaixo das plataformas está concedido ao Shopping Itaquera, que faz manutenção, limpeza e vigilância dessa área. O outro pertence à Prefeitura de SP",2024-11-05 19:00:43,vigilancia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24757
@radiopampapoa,"Um bombeiro reformado da Polícia Militar, de 45 anos, foi preso em Santos, litoral de São Paulo, sob a suspeita de empurrar sua mãe, de 76 anos, pela janela do terceiro andar de um prédio.

 https://instagram.com/p/DB_-IWIpfxG/",2024-11-05 18:23:24,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24840
@OSul_noticias,"Um bombeiro reformado da Polícia Militar, de 45 anos, foi preso em Santos, litoral de São Paulo, sob a suspeita de empurrar sua mãe, de 76 anos, pela janela do terceiro andar de um prédio.

 https://instagram.com/p/DB_-IWIpfxG/",2024-11-05 18:23:03,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24841
@proindio,"‘Nosso rio vai rolar 200 anos sem voltar a ser o que era’, diz cacique Pataxó sobre crime de Mariana.",2024-11-05 18:21:27,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24842
@maquinaesporte,"#Investigação

A Polícia Federal (PF) e o Gaeco de São Paulo realizaram a Operação Spot-Fixing para investigar uma possível manipulação de resultados no Campeonato Brasileiro de 2023, envolvendo o atacante Bruno Henrique, do #Flamengo.

https://maquinadoesporte.com.br/futebol/bruno-henrique-do-flamengo-e-alvo-de-operacao-spot-fixing-sobre-manipulacao-de-apostas/…

#brasileirao2024",2024-11-05 18:00:02,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24843
@PauloMo81363555,"Seu conceito está errado. É óbvio que morrem civis em guerras. Porém, é considerado efeito colateral uma vez que não são alvos militares. Israel está bombardeando civis indiscriminadamente, e isso é tipificado como crime guerra, terrorismo de Estado.",2024-11-05 17:56:44,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24844
@PMESP,"EM ANDAMENTO: Flagrante de tráfico de drogas e receptação em rodovia de Boituva/SP
Confira: https://x.gd/A0wrz",2024-11-05 17:34:44,,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24845
@JoaoPaulo2026,"Kkkk.. roubo..
Galerinha, a gnt é que é pobre.
18 reais em 2 cafés, são 3 dólares.
45 reais na cumbuca de pão de queijo, são 8 dólares. 
Total 11 dólares. Kkkk.. a gnt é pobre meu povo.
E fora que a gorjeta está em 12%, lá nas gringas eles costumam pagar 15%.",2024-11-05 17:25:03,roubo,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24846
@DouglasDDR1984,"Com esse esquema todo de guerra, com o requinte que foi feito, com participação da forma que foi da  diretoria da mesma (isso afirmado pela policia civil)..... aqui em sao paulo FOI, e eu conheço esse mundo de TO a quase 30 anos",2024-11-05 17:23:12,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24847
@isntbeapaz,se perder o Souza pro São Paulo eu cometerei um crime.,2024-11-05 17:04:07,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24848
@VitimaDeSpam,"Mas os familiares não cometeram nenhum crime, são punidos porquê? Além disso, as prisões também são pagas pelas vítimas de crimes com os seus impostos, então os criminosos não podem usar a prisão também.  Caputa de lógica! ",2024-11-05 17:03:33,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24849
@marcos20408,"Não são torcedores e sim extremistas com espírito de terroristas. Cabe a polícia investigar essa gente, além de banir do futebol",2024-11-05 16:58:00,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24850
@reporterfuturo,Segurança pública | Ontem foi ao ar o 6º episódio desta temporada do programa Repórter do Futuro na Rede Câmara de São Paulo! Assista aqui | https://bit.ly/3zIaX4f ,2024-11-05 16:57:08,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24851
@TTsBrasilNews," | Polícia de São Paulo investiga torcedor do Corinthians responsável pela cabeça de porco jogada no gramado do jogo contra o Palmeiras pelo Brasileirão. 

#ttsnews",2024-11-05 16:51:10,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24852
@grandepremio,"MUITO PERIGOSO
@Max33Verstappen
 insistiu pela bandeira vermelha, por segurança, durante o GP de São Paulo. Confira! https://bit.ly/48Epfjd

#F1 #F1noGP",2024-11-05 16:30:00,seguranca,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24986
@Vitasdorockof1,O chorume vale mais que a polícia de São Paulo,2024-11-05 16:18:32,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24987
@paulaobfr1994,"Os auditores do STJD têm cargos públicos, muitos deles são delegados da polícia civil.",2024-11-05 16:16:33,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24988
@Edu_Lodo,"Polícia Militar de São Paulo….PARABENS….estudantes e professores reais estão dentro de sala de aula… quem tá na rua fazendo baderna , é VAGABUNDO …",2024-11-05 16:12:05,policia,True,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24989
@a_p_c_c_,"Aí gente do céu, que polícia mais desocupada é essa de São Paulo, porra mano, quem vê mataram alguém dentro do estádio, aí sabe. Vai fazer algo que preste jesus, desocupados dms",2024-11-05 16:06:02,policia,True,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24990
@extraclassejor,São Paulo: no dia 4 de novembro foi realizado o segundo leilão e os estudantes foram impedidos de acessar a entrada da B3. A polícia usou bombas de gás e ergueu escudos contra o grupo que protestava contra a privatização.,2024-11-05 16:00:21,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24991
@Opdepano1,"Polícia corretíssima, em Brasília quem não tomou providência foi indiciado ou preso. Em São Paulo ninguém invade.",2024-11-05 15:47:29,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24992
@PauloMancini4,"#g4bandsports Penso que quem levou tem que ser punido. Mas,eu gostaria que a imprensa tivesse esta postura crítica com a segurança no Brasil,pois não vejo nada disso contra roubos e assassinatos.E Arnaldo a torcida do São Paulo é santa, certo?? Tudo contra o Corinthians é maior",2024-11-05 15:45:12,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24993
@LigeirinMo38004,"Foi chutado de São Paulo em 2016, virou pau mandado de bandido e perdeu as eleições em 2018. Hoje é a porra do ministro da economia, mas só tá sabendo acabar com a vida dos mais fodidos economicamente, o que pasmem, não era novidade pra ninguém que isso ia acontecer pós 2022. L",2024-11-05 15:27:56,bandido,True,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24994
@PedroSa34255219,O golpe tá ai acorda São Paulo a rachadinha vai começar!!!,2024-11-05 15:20:48,golpe,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24995
@BaixoMachado,"Exame médico amigo, no cu de São Paulo, sei nem andar nisso aqui e ta cheio de ladrão",2024-11-05 15:18:45,ladrao,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24996
@Hilberttakara,"A democracia Brazuelana em plena vigência. 
Qualquer oposição a ditadura bolivariana narcotraficante comunista socialista progressista do Foro de São Paulo deve ser erradicada.
Defender a constituição. Equilíbrio entre os poderes, os direitos fundamentais do povo agora é um crime",2024-11-05 15:01:05,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24997
@YagamiAlo,Parabéns a polícia de São Paulo,2024-11-05 14:58:29,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24998
@CludioBrit89381,Manda a polícia tnc porra tem muitos criminosos em são Paulo que eles não estão nem aí kkkkk Mada a polícia ir nos açougue em são Paulo procurar porra kkkkkk vtnc bando de filhos de put4,2024-11-05 14:55:14,policia,True,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.24999
@jus_marcospaulo,essa blogueira militante da extrema esquerda é doente de ódio. acho q o Bozo q levou um golpe. só no Brasil q vândalos são considerados golpistas. o stf atuando como um tribunal político e perseguindo opositores.,2024-11-05 14:51:41,golpe,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25000
@Nil_Jr63,"Ah cara. Sem chance. Aqui em São Paulo a GCM enfrenta todo tipo de crime, pois trata-se de força policial auxiliar. Aliás, qualquer cidadão pode agir quando um crime está sendo cometido.",2024-11-05 14:42:06,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25001
@PauloRo90486249,"Badernas são  próprias  de manifestações,  asseguradas  pela  constituição.  Quem cometer crime, responda da forma da LEI.  Simples!",2024-11-05 14:41:13,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25002
@PMESP,"Polícia Militar prende indivíduo por tráfico de drogas em Itirapina - SP

Confira...
https://abre.ai/lp18",2024-11-05 14:35:01,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25003
@PMESP,"Polícia Militar prende indivíduo por tráfico de drogas em Itirapina - SP

Confira...
https://abre.ai/lp18",2024-11-05 14:35:01,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25153
@PMESP,"Polícia Militar prende indivíduo por tráfico de drogas em Itirapina - SP

Confira...
https://abre.ai/lp18",2024-11-05 14:34:47,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25154
@CludioBrit89381,Na onde foi o crime opssss em um açougue em algum lugar em são Paulo kkkk opsss foi em algum lugar no interior kkkkkk vtnc kkkkkk porco bom é porco morto no natal né ,2024-11-05 14:34:43,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25155
@JoaoPaulo2026,"Não existe imparcial, todos são corruptos.
Se eles veem tudo onque está acontecendo e não fazem nada, são corruptos!! 
""A prevaricação está prevista no artigo 319 do Código Penal e é um crime omissivo puro, ou seja, não cabe tentativa.""",2024-11-05 14:21:39,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25156
@Ln_Oliveira02,"A mina é mais comida do que quentinha de rua …
E o touro bufando atoa aí , “São Paulo nos pega fio” 
Manda esse doidão brota no rj pra ele ver oque crime de verdade po 
Aqui não é guarda chuva em baile não 
E fuzil pow",2024-11-05 14:20:42,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25157
@iG,"A Polícia Civil de São Paulo já abriu uma investigação sobre o caso

#PortaliG",2024-11-05 14:10:57,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25158
@VitimaDeSpam,"Se o polícia cometeu um crime também é criminoso, não são só os vândalos. O polícia será devidamente julgado por isso e os vândalos também. Castigar os familiares dos vândalos ou do policia pelos atos deles é que seria julgar indevidamente. Todos somos iguais aos olhos da lei.",2024-11-05 14:09:52,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25159
@tenyangculture,bicha vc lançou que sofreu uma tentativa de homicídio por causa se uma coxinha que vc se afogou EU JA TAVA CATANDO O ONIBUS PRA SP VAGABUJDA,2024-11-05 14:05:45,homicidio,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25160
@Samuel28384375,"Décadas do PartidodasTrevas no Governo na Bahia, ainda acham que o Lula quer federalizar as policiais pra combate o crime? Não Lula quer é sempre e sempre quis uma Guarda Nacional sua, pra fazer o q todos os comunistas do Foro de São Paulo fazem, como Maduro faz na Venezuela!!!",2024-11-05 14:01:41,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25161
@prefsp," O projeto trouxe novas calçadas acessíveis, áreas de convivência, arborização e sinalização que melhora a segurança dos pedestres e prevê intervenções nas ruas Santa Ifigênia, São Caetano, Paula Sousa, Florêncio de Abreu e Oriente

Saiba mais: https://tinyurl.com/f96r52ky",2024-11-05 13:54:37,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25162
@Agadias,"Criam narrativas (mentiras), prá se tornar verdade. A que ponto se chegou no Brasil, a OAB de São Paulo investigar o maior Jurídico vivo do Brasil Ives Gandra, por suposta minuta do golpe. É uma distorção dos fatos.",2024-11-05 13:51:48,golpe,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25163
@jorgenicola,"Magnata grego quer comprar time no Brasil e Vasco é opção de Edu Gaspar.
Ramón Diaz revela oferta milionária.
BH na mira da polícia.
Palmeiras: 2024 bem ruim.
Reunião no São Paulo pra renovação.
Óscar Romero no Cruzeiro?
Leo Fernandez no Galo?
Lusa, Peixe",2024-11-05 13:42:07,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25164
@PMESP,"Trio é preso e adolescente apreendido pela PM após roubos em farmácias na zona sul de São Paulo/SP

 Mulher envolvida no crime também era procurada por porte ilegal de arma de fogo.

Confira: http://x.gd/QEvZA",2024-11-05 13:37:40,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25165
@MisterItapevi,smp fico impressionado em como em são paulo o perigo é a policia e a facção é o estado alternativo nos protege dela e coloca ordem na qbrada e no rio os cara vive faixa de gaza por causa de facção,2024-11-05 13:27:40,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25166
@Descharth,Agora é só esperar eles se candidatarem a algum cargo político.  Em São Paulo tem uma galera doida para ser governada por esse tipo de ladrão,2024-11-05 13:22:58,ladrao,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25167
@hojeemdia,"Ao vivo no #HojeEmDia: polícia desarticula quadrilha de ladrões de carros e descobre quatro desmanches em São Paulo

 Assista no 
@sigaplayplus
: http://PlayPlus.com",2024-11-05 13:18:49,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25168
@JoaoPbufalo,"Que legal né, afinal a economia e a segurança se faz com show de pessoas que são mais sem noção do que a candidata democrata.",2024-11-05 13:09:30,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25267
@Dansz2002,"Bofe? Kkkkkkk  
Pavuna= assalto
Mare= guerra
São Paulo?? Eu sou do Rio lindona kkkkkkkkk só não consigo mentir que as favelas dos lugares perigosos daqui são bem piores  do que as de sp.",2024-11-05 13:00:14,assalto,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25268
@ASfiais,"SUPERIOR SEQUENCIAL É ACEITO NA POLÍCIA PENAL DE SÃO PAULO? https://youtu.be/Qsn2DZRPiDg?si=hQxy9yD0AXHFAAdi… via 
@YouTube",2024-11-05 12:56:58,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25269
@lucas_secreto,"Manda a polícia correr atrás de bandido que tem um monte em são Paulo. Não ir em estádios perder tempo.
Que doideira",2024-11-05 12:53:01,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25270
@papini_antonio,"Este vídeo, compartilhado pelo 
@nopontodofato
 , traz uma importante lição aos amigos de Direita: parem de babar ovo da polícia .  São funças,  São agentes do Estado e, como tal, menosprezam o cidadão, principalmente quando este faz o trabalho que deveria ser deles. Aliás, já",2024-11-05 12:51:58,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25271
@meisterlahm,sao paulo cometa o crime e massacre esse timeco,2024-11-05 12:44:55,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25272
@Nines_Labavy,"Sou de São Paulo, espero que meu voto  tenha chegado em segurança assim como o do nordeste chegou 
Infelizmente não deu para ser presencial esse ano ",2024-11-05 12:38:44,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25273
@PMESP,"Trio é preso pela PM após manter homem em cárcere privado na zona rural de Ilha Solteira/SP

 Armas de fogo e de incapacitação neuromuscular, além de barras de ferro foram apreendidas pela Força Tática.

Confira: http://x.gd/0pIEc",2024-11-05 12:38:29,,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25274
@atribunasantos," Ranking mostra bairros mais perigosos para andar com seu veículo em São Vicente, litoral de São Paulo; confira

Cidade tem o terceiro maior número de registros de furto e roubo de veículos da Baixada Santista ",2024-11-05 12:31:45,furto,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25275
@PMESP,"Homem é preso por tráfico de drogas em Araçatuba/SP após bater o veículo que conduzia em muro
Confira: https://x.gd/Dncou",2024-11-05 12:30:39,,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25276
@proindio,Caso Bruno e Dom: PF conclui que homicídio foi motivado por fiscalização na Amazônia e indicia mandante.,2024-11-05 12:22:35,homicidio,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25277
@IihRapaaz,"E tu acha que não é? Kk esses dias um torcedor do SP não entrou com uma faca em campo na final da copa São Paulo?  Kkk
Estádio não tem segurança nenhuma cara, a polícia tá cagando.. Não é a toa que acham mais fácil torcida única.",2024-11-05 12:19:17,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25278
@StangeFilh98775,Bessa vc está repetindo bandido e na cadeia  porque então os assassinos de crianças que moram em São Paulo estão soltos,2024-11-05 12:16:45,bandido,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25279
@HerosMoraes,"Temos um bandido genocida solto 
Temos o pior político que poderíamos ter em São Paulo como desgovernador.
Temos uma eleição que mostrou que o fascismo avança.
Eco importante é o “Jones” e sua expulsão do partido.
Tá bom.",2024-11-05 12:16:05,bandido,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25280
@josefer8718646,Polícia do Governo de São Paulo é a cara do fascismo.,2024-11-05 12:10:01,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25281
@heronfagundes,Parabéns a Polícia Militar do Estado de São Paulo!!,2024-11-05 12:09:19,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25282
